nit,fecha_corte,Patrimonio_Total,Activo_Total,Pasivo_Total,Tamano_Empresa,Razon_Endeudamiento,Insolvencia_Tecnica,Ano_Corte,Fuente,Pais_Matriz
802011990,2016-12-31,,,1891901.0,,,No,2016,SIREM - Supersociedades,COL
802012119,2016-12-31,4054236.0,,,,,No,2016,SIREM - Supersociedades,COL
802012279,2016-12-31,0.0,,,,,No,2016,SIREM - Supersociedades,COL
802012318,2016-12-31,,6383067.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
802012318,2021-12-31,,17374043.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
802012341,2016-12-31,,,11681873.0,,,No,2016,SIREM - Supersociedades,COL
802012341,2019-12-31,131297703.0,138314236.0,,Grande,,No,2019,SIREM - Supersociedades,COL
802012341,2021-12-31,,,6525398.0,,,No,2021,SIREM - Supersociedades,COL
802012382,2019-12-31,5190460.0,,,,,No,2019,SIREM - Supersociedades,COL
802012382,2020-12-31,5213979.0,,,,,No,2020,SIREM - Supersociedades,COL
802012419,2019-12-31,,5675100.0,1482167.0,Pequeña,0.26117019964405913,No,2019,SIREM - Supersociedades,COL
802012463,2018-12-31,4620746.0,17407921.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
802012717,2016-12-31,,,0.0,,,No,2016,SIREM - Supersociedades,COL
802012717,2018-12-31,,,4748992.0,,,No,2018,SIREM - Supersociedades,COL
802012864,2020-12-31,,,5505581.0,,,No,2020,SIREM - Supersociedades,COL
802012865,2019-12-31,13599107.0,14738609.0,4499895.0,Mediana,0.30531341186946476,No,2019,SIREM - Supersociedades,COL
802012913,2021-12-31,,,1890376.0,,,No,2021,SIREM - Supersociedades,COL
802013031,2016-12-31,-561111.0,,,,,Sí,2016,SIREM - Supersociedades,COL
802013061,2020-12-31,1806270.0,,,,,No,2020,SIREM - Supersociedades,COL
802013127,2016-12-31,,,2853701.0,,,No,2016,SIREM - Supersociedades,COL
802013139,2016-12-31,,1113345.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
802013172,2019-12-31,,,3929135.0,,,No,2019,SIREM - Supersociedades,COL
802013172,2021-12-31,,,3750056.0,,,No,2021,SIREM - Supersociedades,COL
802013222,2018-12-31,,48630834.0,,Grande,,No,2018,SIREM - Supersociedades,COL
802013223,2019-12-31,,7121575.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
802013267,2019-12-31,,,53028006.0,,,No,2019,SIREM - Supersociedades,COL
802013459,2019-12-31,960461.0,,,,,No,2019,SIREM - Supersociedades,COL
802013476,2019-12-31,,19879578.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
802013501,2018-12-31,,,9981995.0,,,No,2018,SIREM - Supersociedades,COL
802013501,2020-12-31,,17985901.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
802013501,2021-12-31,,,10998477.0,,,No,2021,SIREM - Supersociedades,COL
802013514,2019-12-31,1980715.0,,,,,No,2019,SIREM - Supersociedades,COL
802013552,2016-12-31,,,3949012.0,,,No,2016,SIREM - Supersociedades,COL
802013552,2020-12-31,,4994509.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
802013562,2016-12-31,7268197.0,,,,,No,2016,SIREM - Supersociedades,COL
802013738,2018-12-31,6553655.0,,,,,No,2018,SIREM - Supersociedades,COL
802013749,2021-12-31,5653192.0,,10578475.0,,,No,2021,SIREM - Supersociedades,COL
802013773,2016-12-31,,7979216.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
802013773,2020-12-31,,13435891.0,7195542.0,Mediana,0.5355463214162722,No,2020,SIREM - Supersociedades,COL
802013829,2016-12-31,,22781835.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
802013829,2021-12-31,,62454957.0,,Grande,,No,2021,SIREM - Supersociedades,COL
802014055,2016-12-31,,,8776034.0,,,No,2016,SIREM - Supersociedades,COL
802014192,2020-12-31,,3004847.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
802014200,2019-12-31,,,7109900.0,,,No,2019,SIREM - Supersociedades,COL
802014252,2016-12-31,,,315936.0,,,No,2016,SIREM - Supersociedades,COL
802014278,2019-12-31,,,60094651.0,,,No,2019,SIREM - Supersociedades,COL
802014278,2020-12-31,,71824799.0,,Grande,,No,2020,SIREM - Supersociedades,COL
802014311,2016-12-31,,0.0,,Micro,,No,2016,SIREM - Supersociedades,COL
802014311,2018-12-31,,,9826732.0,,,No,2018,SIREM - Supersociedades,COL
802014311,2019-12-31,,,11256732.0,,,No,2019,SIREM - Supersociedades,COL
802014471,2019-12-31,,,59657938.0,,,No,2019,SIREM - Supersociedades,COL
802014686,2020-12-31,25392935.0,33806527.0,19465255.0,Mediana,0.5757839307184675,No,2020,SIREM - Supersociedades,COL
802015266,2018-12-31,28471495.0,,,,,No,2018,SIREM - Supersociedades,COL
802015664,2016-12-31,,15016015.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
802015700,2019-12-31,,,15074677.0,,,No,2019,SIREM - Supersociedades,COL
802016034,2016-12-31,,3812272.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
802016160,2019-12-31,,2590007.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
802016306,2016-12-31,,2207628.0,1697439.0,Pequeña,0.7688972055074497,No,2016,SIREM - Supersociedades,COL
802016334,2020-12-31,1105358.0,,,,,No,2020,SIREM - Supersociedades,COL
802016387,2019-12-31,,118437937.0,,Grande,,No,2019,SIREM - Supersociedades,COL
802016590,2016-12-31,,,13870031.0,,,No,2016,SIREM - Supersociedades,COL
802016859,2020-12-31,1321642.0,2762077.0,1323012.0,Pequeña,0.47899171529251355,No,2020,SIREM - Supersociedades,COL
802016965,2018-12-31,,1682829.0,,Pequeña,,No,2018,SIREM - Supersociedades,COL
802016965,2019-12-31,,,1337281.0,,,No,2019,SIREM - Supersociedades,COL
802016965,2020-12-31,,893693.0,1337281.0,Pequeña,1.4963538933392115,No,2020,SIREM - Supersociedades,COL
802017066,2019-12-31,3333652.0,8144825.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
802017367,2020-12-31,416747.0,,,,,No,2020,SIREM - Supersociedades,COL
802017424,2018-12-31,4115023.0,,,,,No,2018,SIREM - Supersociedades,COL
802017424,2021-12-31,3449028.0,9621142.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
802017436,2019-12-31,,1466607.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
802017888,2016-12-31,,0.0,,Micro,,No,2016,SIREM - Supersociedades,COL
802017913,2019-12-31,,9743559.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
802017913,2021-12-31,,,5638851.0,,,No,2021,SIREM - Supersociedades,COL
802017992,2020-12-31,3363461.0,,,,,No,2020,SIREM - Supersociedades,COL
802018014,2020-12-31,,199572773.0,,Grande,,No,2020,SIREM - Supersociedades,COL
802018747,2019-12-31,8593176.0,,,,,No,2019,SIREM - Supersociedades,COL
802019166,2019-12-31,,,23913906.0,,,No,2019,SIREM - Supersociedades,COL
802019166,2020-12-31,41861430.0,,,,,No,2020,SIREM - Supersociedades,COL
802019291,2020-12-31,3630402.0,,,,,No,2020,SIREM - Supersociedades,COL
802019447,2018-12-31,4014401.0,,,,,No,2018,SIREM - Supersociedades,COL
802019447,2019-12-31,,,9856864.0,,,No,2019,SIREM - Supersociedades,COL
802019490,2020-12-31,,15854551.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
802019629,2020-12-31,,,1840574.0,,,No,2020,SIREM - Supersociedades,COL
802019633,2018-12-31,,,38063730.0,,,No,2018,SIREM - Supersociedades,COL
802019657,2016-12-31,1246760.0,,,,,No,2016,SIREM - Supersociedades,COL
802019794,2020-12-31,1026603.0,,,,,No,2020,SIREM - Supersociedades,COL
802019828,2016-12-31,2549067.0,6847483.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
802019927,2020-12-31,,2292792.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
802019927,2021-12-31,,,1637435.0,,,No,2021,SIREM - Supersociedades,COL
802019954,2021-12-31,1856126.0,,,,,No,2021,SIREM - Supersociedades,COL
